workload,i,j,intersects,dec_vert,dec_bytes,total_vert,cert_level_r,cert_level_s,eta_star,band_b,band_w,mbr_gap,size_v,margin,abs_margin,log_abs_margin,phi_pair,family
syn_sep0.0_s1,35,67,1,295,1992,549,0,0,0.019557374910935264,89,0.01931236527431464,0.0,549,0.027893034603561427,0.027893034603561427,-1.554504234377819,0.5373406193078324,synthetic
syn_sep0.0_s1,35,11,1,369,2521,709,0,0,0.019557374910935264,99,0.01924350846142211,0.0,709,0.09988140937421547,0.09988140937421547,-1.0005153381713048,0.5204513399153737,synthetic
syn_sep0.0_s1,35,6,1,811,5221,840,4,4,0.00029591110514996056,7,0.019502232768123108,0.0,840,0.00031239353610489393,0.00031239353610489393,-3.5052979595217395,0.9654761904761905,synthetic
syn_sep0.0_s1,35,57,1,435,2838,526,2,1,0.007805097121157949,44,0.019628016888913954,0.0,526,0.006187291481489534,0.006187291481489534,-2.208499423942028,0.8269961977186312,synthetic
syn_sep0.0_s1,35,43,1,296,1966,564,0,0,0.019557374910935264,68,0.019358730099176543,0.0,564,0.06044815608185079,0.06044815608185079,-1.2186169423674236,0.524822695035461,synthetic
syn_sep0.0_s1,35,26,1,406,2810,789,0,0,0.019557374910935264,108,0.01931129972679045,0.0,789,0.11176620254785058,0.11176620254785058,-0.9516895047285845,0.514575411913815,synthetic
syn_sep0.0_s1,35,28,1,284,1815,619,0,0,0.019557374910935264,125,0.01930550768543191,0.0,619,0.12385148192826295,0.12385148192826295,-0.9070987925512888,0.4588045234248788,synthetic
syn_sep0.0_s1,35,42,1,333,2261,612,0,0,0.019557374910935264,129,0.01929782059351107,0.0,612,0.20118407616866296,0.20118407616866296,-0.6964063969030234,0.5441176470588235,synthetic
syn_sep0.0_s1,35,15,1,367,2495,847,0,0,0.019557374910935264,298,0.019542399349401954,0.0,847,0.272372716249522,0.272372716249522,-0.5648363981369845,0.4332939787485242,synthetic
syn_sep0.0_s1,35,55,1,457,3192,912,0,0,0.01989065165114614,184,0.019723309346158888,0.0,912,0.1726296820267084,0.1726296820267084,-0.7628845294055024,0.5010964912280702,synthetic
syn_sep0.0_s1,36,57,1,348,2429,579,0,0,0.01969891402838929,75,0.019659790024143017,0.0,579,0.03295099031196051,0.03295099031196051,-1.482131528536099,0.6010362694300518,synthetic
syn_sep0.0_s1,36,10,1,461,3227,984,0,0,0.019620743724063895,127,0.01937187091773576,0.0,984,0.02180086060588211,0.02180086060588211,-1.661526361925546,0.4684959349593496,synthetic
syn_sep0.0_s1,36,40,1,454,3165,967,0,0,0.019620743724063895,122,0.019116740066248552,0.0,967,0.04338538843272106,0.04338538843272106,-1.362656509912844,0.46949327817993797,synthetic
syn_sep0.0_s1,36,30,1,454,3232,840,0,0,0.019620743724063895,146,0.01935492943888568,0.0,840,0.2596052626086775,0.2596052626086775,-0.5856865079457145,0.5404761904761904,synthetic
syn_sep0.0_s1,36,13,1,388,2489,947,1,0,0.01905720218946079,262,0.019336920133699666,0.0,947,0.017497004880377125,0.017497004880377125,-1.7570362870174692,0.40971488912354803,synthetic
syn_sep0.0_s1,36,46,1,355,2441,582,0,0,0.019963208100575537,125,0.019791235182563746,0.0,582,0.39440012559727783,0.39440012559727783,-0.40406295542801124,0.6099656357388317,synthetic
syn_sep0.0_s1,36,59,1,368,2525,643,0,0,0.027035669867112228,310,0.023031716172943032,0.0,643,0.37381879107516497,0.37381879107516497,-0.42733887134785165,0.5723172628304821,synthetic
syn_sep0.0_s1,36,21,1,487,3330,799,0,1,0.019620743724063895,113,0.01977677931152178,0.0,799,0.016934445947156776,0.016934445947156776,-1.7712290077937485,0.609511889862328,synthetic
syn_sep0.0_s1,36,64,1,436,3061,818,0,0,0.019640225036204686,121,0.019630481963474958,0.0,818,0.027196552306712574,0.027196552306712574,-1.5654861477539832,0.5330073349633252,synthetic
syn_sep0.0_s1,36,32,1,415,2854,888,0,0,0.019694886968177464,218,0.019657780390395445,0.0,888,0.22850979810200664,0.22850979810200664,-0.6410951734022776,0.46734234234234234,synthetic
syn_sep0.0_s1,36,31,1,414,2690,740,1,0,0.019386160531936418,144,0.019503099435491954,0.0,740,0.016658627680658945,0.016658627680658945,-1.7783607781291564,0.5594594594594594,synthetic
syn_sep0.0_s1,36,8,1,341,2294,768,0,0,0.019620743724063895,157,0.019311324633058694,0.0,768,0.026495383542220946,0.026495383542220946,-1.5768297893219938,0.4440104166666667,synthetic
syn_sep0.0_s1,36,22,1,331,2255,587,0,0,0.019620743724063895,31,0.01928891666453652,0.0,587,0.021239327302209017,0.021239327302209017,-1.672859242446066,0.5638841567291312,synthetic
syn_sep0.0_s1,37,18,1,460,3267,747,0,0,0.019734955232530178,80,0.01970296385900256,0.0,747,0.025117949880336547,0.025117949880336547,-1.600015810458609,0.6157965194109772,synthetic
syn_sep0.0_s1,37,3,1,601,4105,850,1,1,0.007871079419549131,31,0.019743737446201327,0.0,850,0.00918346056232156,0.00918346056232156,-2.0369936346644475,0.7070588235294117,synthetic
syn_sep0.0_s1,37,61,1,414,2930,695,0,0,0.01980338050260019,72,0.019769138263252037,0.0,695,0.05124448272128318,0.05124448272128318,-1.2903528864137332,0.5956834532374101,synthetic
syn_sep0.0_s1,37,5,1,442,3123,924,0,0,0.019734955232530178,147,0.018906628592467833,0.0,924,0.1956655268603512,0.1956655268603512,-0.7084856833490534,0.47835497835497837,synthetic
syn_sep0.0_s1,37,23,1,456,3225,875,0,0,0.019990227617434075,106,0.019862181328296997,0.0,875,0.2050154407271352,0.2050154407271352,-0.6882134288442702,0.5211428571428571,synthetic
syn_sep0.0_s1,37,25,1,456,3253,878,0,0,0.019734955232530178,134,0.01945040690917269,0.0,878,0.04949926382053707,0.04949926382053707,-1.3054012600688887,0.5193621867881549,synthetic
syn_sep0.0_s1,37,34,1,339,2344,594,0,0,0.019899471727044277,68,0.01981704275829819,0.0,594,0.02180596152220206,0.02180596152220206,-1.661424758565691,0.5707070707070707,synthetic
syn_sep0.0_s1,37,4,1,473,3387,791,0,0,0.019734955232530178,72,0.01955897466392676,0.0,791,0.07712457608414594,0.07712457608414594,-1.1128072100496307,0.5979772439949431,synthetic
syn_sep0.0_s1,37,48,1,473,3392,786,0,0,0.019734955232530178,104,0.019622389966469783,0.0,786,0.3846727273822768,0.3846727273822768,-0.4149086033131784,0.6017811704834606,synthetic
syn_sep0.0_s1,37,67,1,362,2559,578,0,0,0.019734955232530178,42,0.01939984496594145,0.0,578,0.02818959688218814,0.02818959688218814,-1.5499111345809953,0.6262975778546713,synthetic
syn_sep0.0_s1,37,11,1,436,3088,738,0,0,0.019734955232530178,85,0.019330676250665518,0.0,738,0.03770498703413669,0.03770498703413669,-1.423601204207934,0.5907859078590786,synthetic
syn_sep0.0_s1,37,44,1,396,2742,723,0,0,0.02358667800509425,19,0.021575032665436204,0.0,723,0.3081835790953193,0.3081835790953193,-0.5111905054548694,0.5477178423236515,synthetic
syn_sep0.0_s1,37,60,1,410,2855,756,0,0,0.019734955232530178,121,0.01937816264774271,0.0,756,0.32622686622325336,0.32622686622325336,-0.48648027575288594,0.5423280423280423,synthetic
syn_sep0.0_s1,37,33,1,459,3241,724,0,0,0.019734955232530178,184,0.019706937310699432,0.0,724,0.470344315732943,0.470344315732943,-0.3275841001992663,0.6339779005524862,synthetic
syn_sep0.0_s1,37,66,1,393,2701,759,0,0,0.019734955232530178,127,0.01949026478897293,0.0,759,0.07899098406691607,0.07899098406691607,-1.1024224757096075,0.5177865612648221,synthetic
syn_sep0.0_s1,37,43,1,588,3836,593,4,4,0.00015521606857885772,12,0.019446419810680446,0.0,593,0.00031215443537012947,0.00031215443537012947,-3.5056304884521357,0.9915682967959528,synthetic
syn_sep0.0_s1,38,38,1,375,2574,800,0,0,0.024064926263355782,109,0.021145814509942552,0.0,800,0.22273359712278681,0.22273359712278681,-0.6522142690685355,0.46875,synthetic
syn_sep0.0_s1,38,18,1,381,2657,618,0,0,0.024064926263355782,163,0.021757337851636197,0.0,618,0.4628322838013972,0.4628322838013972,-0.33457635545011843,0.616504854368932,synthetic
syn_sep0.0_s1,38,62,1,339,2348,605,0,0,0.024064926263355782,39,0.021265650659585682,0.0,605,0.12742965162979053,0.12742965162979053,-0.8947295041727491,0.5603305785123966,synthetic
syn_sep0.0_s1,38,3,1,377,2621,721,0,0,0.024064926263355782,83,0.02180236278892254,0.0,721,0.09968878250754716,0.09968878250754716,-1.0013537079744272,0.5228848821081831,synthetic
syn_sep0.0_s1,38,61,1,335,2320,566,0,0,0.024064926263355782,62,0.0218304120794879,0.0,566,0.17874300871750698,0.17874300871750698,-0.7477709360127721,0.5918727915194346,synthetic
syn_sep0.0_s1,38,5,1,363,2513,795,0,0,0.024064926263355782,82,0.020877970891357667,0.0,795,0.024068896639926046,0.024068896639926046,-1.6185438180648322,0.45660377358490567,synthetic
syn_sep0.0_s1,38,23,1,377,2615,746,0,0,0.024064926263355782,89,0.02193315648969043,0.0,746,0.0444969839754939,0.0444969839754939,-1.3516694246765024,0.5053619302949062,synthetic
syn_sep0.0_s1,38,25,1,377,2643,749,0,0,0.024064926263355782,55,0.021478447481458895,0.0,749,0.03204295053659281,0.03204295053659281,-1.4942675006028692,0.5033377837116155,synthetic
syn_sep0.0_s1,38,4,1,624,4144,662,2,3,0.0023527860731162,8,0.021598335298179352,0.0,662,0.002382463962167093,0.002382463962167093,-2.622973659720503,0.9425981873111783,synthetic
syn_sep0.0_s1,39,30,1,533,3774,824,1,0,0.01909271630334779,64,0.019398779390089927,0.0,824,0.014911501162721746,0.014911501162721746,-1.8264786332536838,0.6468446601941747,synthetic
syn_sep0.0_s1,39,46,1,461,3137,566,1,1,0.007937663799844062,8,0.019836073615055447,0.0,566,0.013969061858417205,0.013969061858417205,-1.854832759451975,0.8144876325088339,synthetic
syn_sep0.0_s1,39,59,1,623,4075,627,4,4,0.0002436037334151803,2,0.023083896142574153,0.0,627,0.0005813634426449832,0.0005813634426449832,-3.235552280309663,0.9936204146730463,synthetic
syn_sep0.0_s1,39,55,1,817,5547,949,2,2,0.002979900422773653,19,0.01979999361291397,0.0,949,0.005510849286013579,0.005510849286013579,-2.2587814660773007,0.8609062170706007,synthetic
syn_sep0.0_s1,39,21,1,430,3038,783,0,0,0.019934055784895904,83,0.01982158499322295,0.0,783,0.15275700372241555,0.15275700372241555,-0.8159988687534773,0.5491698595146871,synthetic
syn_sep0.0_s1,39,69,1,406,2890,637,0,0,0.019709748777830716,81,0.019388072767719804,0.0,637,0.05778949104086064,0.05778949104086064,-1.2381511303940564,0.6373626373626373,synthetic
syn_sep0.0_s1,39,64,1,465,3300,802,0,0,0.019709748777830716,156,0.019674956198265234,0.0,802,0.3712653657788737,0.3712653657788737,-0.43031556289948003,0.5798004987531172,synthetic
syn_sep0.0_s1,39,19,1,394,2709,765,0,0,0.019709748777830716,127,0.019700985714867923,0.0,765,0.13087050370940032,0.13087050370940032,-0.8831582260184023,0.515032679738562,synthetic
syn_sep0.0_s1,39,52,1,353,2455,584,0,0,0.019709748777830716,56,0.019583849170958366,0.0,584,0.334652453603814,0.334652453603814,-0.47540598648858456,0.6044520547945206,synthetic
syn_sep0.0_s1,39,32,1,589,3960,872,1,1,0.007937663799844062,73,0.01970231647168804,0.0,872,0.012681071208899075,0.012681071208899075,-1.896844058686285,0.6754587155963303,synthetic
syn_sep0.0_s1,39,22,1,360,2494,571,0,0,0.019709748777830716,63,0.019332617059166907,0.0,571,0.04654620444369617,0.04654620444369617,-1.3321157272697566,0.6304728546409807,synthetic
syn_sep0.0_s1,40,6,1,391,2672,1113,0,0,0.019447246098932936,198,0.0189882487881124,0.0,1113,0.14370908778485375,0.14370908778485375,-0.8425157673532169,0.35130278526504943,synthetic
syn_sep0.0_s1,40,54,1,1038,6420,1191,3,3,0.0009933050741277741,76,0.01904855962643867,0.0,1191,0.001232725909059517,0.001232725909059517,-2.9091334757004517,0.871536523929471,synthetic
syn_sep0.0_s1,40,15,1,1054,6468,1120,4,4,0.0002935089462523954,29,0.01902735677371379,0.0,1120,0.00030393916895774133,0.00030393916895774133,-3.5172133269016412,0.9410714285714286,synthetic
syn_sep0.0_s1,40,55,1,440,3013,1185,0,0,0.01989065165114614,245,0.019203498863059176,0.0,1185,0.11941717056047256,0.11941717056047256,-0.9229332230897337,0.37130801687763715,synthetic
syn_sep0.0_s1,41,0,1,410,2916,675,0,0,0.019813048989779484,71,0.019802603172792265,0.0,675,0.2043992861271006,0.2043992861271006,-0.6895206253238615,0.6074074074074074,synthetic
syn_sep0.0_s1,41,24,1,465,3194,825,1,0,0.019639979161824028,60,0.01972632427218684,0.0,825,0.017734911316148384,0.017734911316148384,-1.751170978862148,0.5636363636363636,synthetic
syn_sep0.0_s1,41,29,1,539,3594,551,3,3,0.0009064599717573973,5,0.019814819821246252,0.0,551,0.0010863670358274083,0.0010863670358274083,-2.9640234204762654,0.9782214156079855,synthetic
syn_sep0.0_s1,41,4,1,428,3058,722,0,0,0.019813048989779484,59,0.019597635145310953,0.0,722,0.02595379947489538,0.02595379947489538,-1.5857990551323635,0.592797783933518,synthetic
syn_sep0.0_s1,41,12,1,546,3506,573,3,3,0.0008974679280841589,11,0.01899487988824972,0.0,573,0.0021358555027325343,0.0021358555027325343,-2.6704281318187166,0.9528795811518325,synthetic
syn_sep0.0_s1,41,9,1,371,2545,870,0,0,0.019813048989779484,165,0.01974801577371459,0.0,870,0.026621958374697264,0.026621958374697264,-1.5747599999328992,0.4264367816091954,synthetic
syn_sep0.0_s1,41,48,1,428,3063,717,0,0,0.019813048989779484,58,0.01966117579522855,0.0,717,0.1556726660963861,0.1556726660963861,-0.8077876366624456,0.596931659693166,synthetic
syn_sep0.0_s1,41,51,1,434,3095,782,0,0,0.019813048989779484,84,0.019573254603978178,0.0,782,0.23400198525005014,0.23400198525005014,-0.6307804580602892,0.5549872122762148,synthetic
syn_sep0.0_s1,41,67,1,317,2230,509,0,0,0.019813048989779484,54,0.01943819090983928,0.0,509,0.2509300241008595,0.2509300241008595,-0.6004473716800252,0.6227897838899804,synthetic
syn_sep0.0_s1,41,11,1,391,2759,669,0,0,0.019813048989779484,81,0.019368885474930785,0.0,669,0.18592263779454893,0.18592263779454893,-0.7306677276507533,0.5844544095665172,synthetic
syn_sep0.0_s1,41,60,1,365,2526,687,0,0,0.019813048989779484,79,0.019416465734135302,0.0,687,0.02940941583150508,0.02940941583150508,-1.531513601920649,0.5312954876273653,synthetic
syn_sep0.0_s1,41,33,1,414,2912,655,0,0,0.019813048989779484,54,0.019745890256655484,0.0,655,0.06146395302938495,0.06146395302938495,-1.2113795116996406,0.6320610687022901,synthetic
syn_sep0.0_s1,41,16,1,319,2165,681,0,0,0.01989995628494168,116,0.019856455090675667,0.0,681,0.05508358049287112,0.05508358049287112,-1.258977837874235,0.4684287812041116,synthetic
syn_sep0.0_s1,41,7,1,352,2474,585,0,0,0.019813048989779484,63,0.019551789030413855,0.0,585,0.055279300644438506,0.055279300644438506,-1.2574374599853089,0.6017094017094017,synthetic
syn_sep0.0_s1,41,57,1,331,2344,486,0,0,0.019813048989779484,35,0.01975589908584095,0.0,486,0.046899004100441656,0.046899004100441656,-1.3288363794137141,0.6810699588477366,synthetic
syn_sep0.0_s1,41,43,1,318,2204,524,0,0,0.019813048989779484,52,0.019484857814921364,0.0,524,0.030942239411741488,0.030942239411741488,-1.5094482578828923,0.6068702290076335,synthetic
syn_sep0.0_s1,41,26,1,428,3048,749,0,0,0.019813048989779484,56,0.019437118419965337,0.0,749,0.14468391912938047,0.14468391912938047,-0.839579735785137,0.5714285714285714,synthetic
syn_sep0.0_s1,41,47,1,473,3042,727,2,1,0.007798501699096931,60,0.019797089075285115,0.0,727,0.00850216993608818,0.00850216993608818,-2.0704702188228956,0.6506189821182944,synthetic
syn_sep0.0_s1,41,68,1,408,2870,733,0,0,0.01987317583748417,88,0.019843089639735436,0.0,733,0.028704724944158294,0.028704724944158294,-1.5420466102794588,0.5566166439290586,synthetic
syn_sep0.0_s1,41,42,1,355,2499,572,0,0,0.019813048989779484,56,0.019423551466241012,0.0,572,0.03657427871671311,0.03657427871671311,-1.4368242298507956,0.6206293706293706,synthetic
syn_sep0.0_s1,42,5,1,612,3876,805,1,2,0.007425203381848088,36,0.018328560066225866,0.0,805,0.003970149952156645,0.003970149952156645,-2.401193089559658,0.760248447204969,synthetic
syn_sep0.0_s1,42,23,1,520,3375,756,2,1,0.007402106127468244,73,0.019254896860193913,0.0,756,0.006397835446705657,0.006397835446705657,-2.1939669341600765,0.6878306878306878,synthetic
syn_sep0.0_s1,42,48,1,353,2429,667,0,0,0.019510466756039818,50,0.019022437098416868,0.0,667,0.1765395784624064,0.1765395784624064,-0.7531579147444608,0.5292353823088456,synthetic
syn_sep0.0_s1,42,44,1,276,1779,604,0,0,0.02358667800509425,130,0.020915377916545668,0.0,604,0.11666599676424458,0.11666599676424458,-0.9330557041007551,0.45695364238410596,synthetic
syn_sep0.0_s1,42,60,1,290,1892,637,0,0,0.019027820594363063,153,0.018785677008736693,0.0,637,0.14562797267179153,0.14562797267179153,-0.8367551963786566,0.4552590266875981,synthetic
syn_sep0.0_s1,42,33,1,339,2278,605,0,0,0.01967895916620461,0,0.0191043994149438,0.0,605,0.18188431111677472,0.18188431111677472,-0.7402047604682975,0.5603305785123966,synthetic
syn_sep0.0_s1,43,2,1,660,4156,762,3,2,0.0029257745576354494,7,0.01966017947812328,0.0,762,0.002565355754981613,0.002565355754981613,-2.5908523996959376,0.8661417322834646,synthetic
syn_sep0.0_s1,44,57,1,395,2823,659,0,0,0.019969960627539172,62,0.019833974325692096,0.0,659,0.10960335465426292,0.10960335465426292,-0.9601761530964199,0.5993930197268589,synthetic
syn_sep0.0_s1,44,10,1,745,5099,1064,1,1,0.007981480013850803,54,0.019543504277062633,0.0,1064,0.01572045751951154,0.01572045751951154,-1.8035348186183617,0.700187969924812,synthetic
syn_sep0.0_s1,44,40,1,501,3559,1047,0,0,0.019969960627539172,133,0.01928611298489344,0.0,1047,0.14500916153889334,0.14500916153889334,-0.8386045585889549,0.4785100286532951,synthetic
syn_sep0.0_s1,44,30,1,501,3626,920,0,0,0.019969960627539172,144,0.01952641269794917,0.0,920,0.33143791706070447,0.33143791706070447,-0.47959780904674804,0.5445652173913044,synthetic
syn_sep0.0_s1,44,13,1,372,2518,1027,0,0,0.019969960627539172,19,0.019508243831636546,0.0,1027,0.16351327625908824,0.16351327625908824,-0.7864469795638388,0.3622200584225901,synthetic
syn_sep0.0_s1,44,46,1,402,2835,662,0,0,0.019969960627539172,74,0.01996658407860154,0.0,662,0.20213320419992872,0.20213320419992872,-0.6943623395437623,0.6072507552870091,synthetic
syn_sep0.0_s1,44,59,1,415,2919,723,0,0,0.027035669867112228,93,0.02323577549352245,0.0,723,0.15944513666145524,0.15944513666145524,-0.7973887229112733,0.573997233748271,synthetic
syn_sep0.0_s1,44,26,1,683,4719,922,1,1,0.007981480013850803,39,0.019513933839808286,0.0,922,0.015367434989350419,0.015367434989350419,-1.813398615421473,0.7407809110629068,synthetic
syn_sep0.0_s1,44,68,1,643,4402,906,1,1,0.007981480013850803,47,0.019921509456331907,0.0,906,0.010496592944257548,0.010496592944257548,-1.978951644281303,0.7097130242825607,synthetic
syn_sep0.0_s1,44,42,1,419,2978,745,0,0,0.019969960627539172,100,0.01950031326953321,0.0,745,0.030070535812787215,0.030070535812787215,-1.5218588333262233,0.5624161073825503,synthetic
syn_sep0.0_s1,44,55,1,797,5474,1045,2,1,0.007917725690446343,37,0.019930266689873605,0.0,1045,0.005776047475381211,0.005776047475381211,-2.238369245728299,0.7626794258373206,synthetic
syn_sep0.0_s1,44,21,1,448,3193,879,0,0,0.019969960627539172,160,0.019952000129599554,0.0,879,0.3040823372869976,0.3040823372869976,-0.5170088052459851,0.5096700796359499,synthetic
syn_sep0.0_s1,44,69,1,559,3866,733,1,1,0.007981480013850803,15,0.01951563563188764,0.0,733,0.011790391512674105,0.011790391512674105,-1.9284717734116823,0.762619372442019,synthetic
syn_sep0.0_s1,44,64,1,483,3455,898,0,0,0.019969960627539172,123,0.01980440659775033,0.0,898,0.28118560872643533,0.28118560872643533,-0.5510069105732684,0.5378619153674833,synthetic
syn_sep0.0_s1,44,52,1,557,3715,680,2,1,0.007570114184139768,20,0.019712700136271313,0.0,680,0.0048105152829234195,0.0048105152829234195,-2.3178084011773876,0.8191176470588235,synthetic
syn_sep0.0_s1,44,32,1,462,3248,968,0,0,0.019969960627539172,247,0.019831946886736517,0.0,968,0.22034969150185452,0.22034969150185452,-0.6568875531808458,0.4772727272727273,synthetic
syn_sep0.0_s1,44,31,1,753,4817,820,3,3,0.0009399953069662077,6,0.01967589546988711,0.0,820,0.0009555164353905983,0.0009555164353905983,-3.01976183799427,0.9182926829268293,synthetic
syn_sep0.0_s1,44,8,1,604,3969,848,2,1,0.007939220276672977,71,0.01948242155673214,0.0,848,0.0053550145430801815,0.0053550145430801815,-2.2712393452980097,0.7122641509433962,synthetic
syn_sep0.0_s1,44,22,1,378,2649,667,0,0,0.019969960627539172,92,0.019459815055247943,0.0,667,0.025150045587789025,0.025150045587789025,-1.5994612233737968,0.5667166416791605,synthetic
syn_sep0.0_s1,45,18,1,641,4396,841,1,1,0.007811045604306658,26,0.019731790077759107,0.0,841,0.009132124000850138,0.009132124000850138,-2.03942820001211,0.7621878715814506,synthetic
syn_sep0.0_s1,45,3,1,487,3444,944,0,0,0.01979274352172383,102,0.019772623318335535,0.0,944,0.0411659122681208,0.0411659122681208,-1.3854622558371767,0.5158898305084746,synthetic
syn_sep0.0_s1,45,61,1,445,3143,789,0,0,0.01980338050260019,82,0.019798061297790544,0.0,789,0.088841353535102,0.088841353535102,-1.0513848334105718,0.5640050697084917,synthetic
syn_sep0.0_s1,45,5,1,473,3336,1018,0,0,0.01979274352172383,195,0.01893428974109783,0.0,1018,0.043168179055712984,0.043168179055712984,-1.3648362706001764,0.46463654223968565,synthetic
syn_sep0.0_s1,45,23,1,487,3438,969,0,0,0.019990227617434075,110,0.019891240488535477,0.0,969,0.06473807648738253,0.06473807648738253,-1.188840208592568,0.5025799793601651,synthetic
syn_sep0.0_s1,45,25,1,487,3466,972,0,0,0.01979274352172383,158,0.0194788636270797,0.0,972,0.17753710702872386,0.17753710702872386,-0.7507108612342731,0.5010288065843621,synthetic
syn_sep0.0_s1,45,34,1,370,2557,688,0,0,0.019899471727044277,126,0.019846035879015792,0.0,688,0.12165653941605885,0.12165653941605885,-0.9148645414276809,0.5377906976744186,synthetic
syn_sep0.0_s1,45,39,1,472,3320,928,0,0,0.019988866394720216,119,0.019890563235884038,0.0,928,0.06478058615850511,0.06478058615850511,-1.1885551266455874,0.5086206896551724,synthetic
syn_sep0.0_s1,45,48,1,504,3605,880,0,0,0.01979274352172383,114,0.019651098302421045,0.0,880,0.04305279048242236,0.04305279048242236,-1.365998694331657,0.5727272727272728,synthetic
syn_sep0.0_s1,45,44,1,427,2955,817,0,0,0.02358667800509425,112,0.021606597795217904,0.0,817,0.031699268996437414,0.031699268996437414,-1.4989507527361816,0.5226438188494492,synthetic
syn_sep0.0_s1,45,60,1,441,3068,850,0,0,0.01979274352172383,121,0.019406513669425602,0.0,850,0.02253790257309015,0.02253790257309015,-1.6470865027922512,0.5188235294117647,synthetic
syn_sep0.0_s1,45,33,1,490,3454,818,0,0,0.01979274352172383,81,0.019735769342773643,0.0,818,0.10105734005221904,0.10105734005221904,-0.9954321370834611,0.5990220048899756,synthetic
syn_sep0.0_s1,45,41,1,520,3690,986,0,0,0.01979274352172383,124,0.019474786309405263,0.0,986,0.045822260606056556,0.045822260606056556,-1.3389234890236927,0.5273833671399595,synthetic
syn_sep0.0_s1,45,35,1,515,3550,798,1,0,0.01924525269422602,57,0.0195170784337098,0.0,798,0.014826602652757658,0.014826602652757658,-1.8289583511802725,0.6453634085213033,synthetic
syn_sep0.0_s1,45,66,1,793,5084,853,3,3,0.0009568423907888052,32,0.0195187798205413,0.0,853,0.0009194043335019829,0.0009194043335019829,-3.036493453113602,0.9296600234466589,synthetic
syn_sep0.0_s1,46,58,1,434,2945,680,1,0,0.01902765102484819,28,0.019433580601714566,0.0,680,0.01498242369662359,0.01498242369662359,-1.8244179253975654,0.638235294117647,synthetic
syn_sep0.0_s1,46,53,1,459,3182,904,0,0,0.019848170145129615,130,0.019625567096947728,0.0,904,0.08494566990559818,0.08494566990559818,-1.070858754329953,0.5077433628318584,synthetic
syn_sep0.0_s1,46,45,1,648,4480,982,0,1,0.019848170145129615,99,0.019917513529715797,0.0,982,0.02326109389591817,0.02326109389591817,-1.633369865608235,0.659877800407332,synthetic
syn_sep0.0_s1,46,37,1,355,2366,935,0,0,0.019848170145129615,170,0.019586664709784637,0.0,935,0.021932102372705015,0.021932102372705015,-1.658919735603101,0.37967914438502676,synthetic
syn_sep0.0_s1,46,14,1,436,3077,669,0,0,0.019848170145129615,203,0.019603805654441798,0.0,669,0.4834288659086921,0.4834288659086921,-0.31566742109632306,0.6517189835575485,synthetic
syn_sep0.0_s1,46,20,1,531,3436,884,1,1,0.008304981609596508,66,0.01969670067783103,0.0,884,0.010215990614467986,0.010215990614467986,-1.9907195146925993,0.6006787330316742,synthetic
syn_sep0.0_s1,46,29,1,552,3740,638,1,2,0.007818091709019712,27,0.019832374192537715,0.0,638,0.007530768672035218,0.007530768672035218,-2.123160692667852,0.8652037617554859,synthetic
syn_sep0.0_s1,46,1,1,531,3581,671,1,1,0.00787320026637925,13,0.01958735154296738,0.0,671,0.008581459301486655,0.008581459301486655,-2.0664388528124427,0.7913561847988078,synthetic
syn_sep0.0_s1,47,57,1,382,2717,575,0,0,0.01969891402838929,53,0.019589309436124212,0.0,575,0.035778778822691516,0.035778778822691516,-1.446374486551845,0.6643478260869565,synthetic
syn_sep0.0_s1,47,10,1,495,3515,980,0,0,0.019480314682890274,123,0.019302422523239694,0.0,980,0.05441416820826554,0.05441416820826554,-1.2642880051922676,0.5051020408163265,synthetic
syn_sep0.0_s1,47,40,1,488,3453,963,0,0,0.019480314682890274,118,0.01904820631897977,0.0,963,0.07962051425692877,0.07962051425692877,-1.0989750216946552,0.5067497403946002,synthetic
syn_sep0.0_s1,47,30,1,488,3520,836,0,0,0.019480314682890274,127,0.019285541779798784,0.0,836,0.26233994029365604,0.26233994029365604,-0.5811355846323432,0.583732057416268,synthetic
syn_sep0.0_s1,47,13,1,359,2412,943,0,0,0.019480314682890274,278,0.01926759703819243,0.0,943,0.09432503736296233,0.09432503736296233,-1.0253730140945316,0.3806998939554613,synthetic
syn_sep0.0_s1,47,46,1,389,2729,578,0,0,0.019963208100575537,116,0.01972028336204213,0.0,578,0.4420135116409908,0.4420135116409908,-0.3545644547643267,0.6730103806228374,synthetic
syn_sep0.0_s1,47,59,1,402,2813,639,0,0,0.027035669867112228,153,0.022949147188383288,0.0,639,0.39854796155145966,0.39854796155145966,-0.3995194078081158,0.6291079812206573,synthetic
syn_sep0.0_s1,47,21,1,435,3087,795,0,0,0.019934055784895904,75,0.0197058793154749,0.0,795,0.08775949085844202,0.08775949085844202,-1.0567059050046335,0.5471698113207547,synthetic
syn_sep0.0_s1,47,64,1,470,3349,814,0,0,0.019640225036204686,80,0.019560106445212593,0.0,814,0.16755552970302062,0.16755552970302062,-0.7758412349112849,0.5773955773955773,synthetic
syn_sep0.0_s1,47,32,1,449,3142,884,0,0,0.019694886968177464,9,0.019587307006938236,0.0,884,0.34296893466958167,0.34296893466958167,-0.46474521556113874,0.5079185520361991,synthetic
syn_sep0.0_s1,47,31,1,385,2613,736,0,0,0.019480314682890274,172,0.01943318058515252,0.0,736,0.11501014401945105,0.11501014401945105,-0.9392638527088589,0.5230978260869565,synthetic
